district,metro,area,rooms,floor,gk,price,adress,lat_long,repair,metro_dist
1.18,3,74.0,3,3,0,15000,"
ул. Ирпенская, 63/5, Киев
","('50.4598725', '30.3545017')",0,1
1.22,1,35.0,1,10,0,10000,"
ул. Героев Днепра, 38г, Киев
","('50.5219546', '30.5074795')",0,1
1.0,1,30.0,2,6,0,8300,"
ул. Волкова Космонавта, 26, Киев
","('50.4859757', '30.6434664')",0,1
1.29,3,80.0,3,4,0,27500,"
ул. Волошская, 55/57, Киев
","('50.4723535', '30.5110003')",0,1
1.74,3,75.0,4,4,0,33000,"
ул. Михайловская, 24в, Киев
","('50.4545837', '30.5210949')",0,1
1.74,3,160.0,4,4,0,79600,"
ул. Тургеневская, 52/58, Киев
","('50.4530009', '30.4909555')",0,2
2.87,3,58.0,2,2,0,18000,"
ул. Мазепы Ивана (Январского Восстания), 4/6, Киев
","('50.4428098', '30.5459941')",0,1
1.19,1,48.0,2,5,0,11000,"
ул. Василенко Николая, 14б, Киев
","('50.4406276', '30.4236777')",0,1
1.19,1,25.0,1,5,0,8500,"
ул. Строителей, 12, Киев
","('50.4459163', '30.6213354')",0,1
1.74,3,31.0,1,9,0,9000,"
ул. Борщаговская, 16, Киев
","('50.4471316', '30.4681885')",0,2
1.19,3,90.0,3,15,0,16000,"
ул. Борщаговская, 143б, Киев
","('50.4446837', '30.44639')",0,2
2.87,3,65.0,2,14,1,49600,"
ул. Болсуновская (Струтинского Сергея), 2, Киев
","('50.4213737', '30.5525158')",0,1
1.19,3,66.0,2,5,0,14000,"
ул. Бажова, 13/9, Киев
","('50.4536485', '30.616453')",0,1
1.19,1,40.0,1,4,1,12500,"
ул. Каховская, 58, Киев
","('50.4624603', '30.5915151')",0,1
1.29,1,48.0,2,6,0,10000,"
Свободы просп., Киев
","('50.5070803', '30.4362039')",0,1
1.18,1,45.0,2,6,0,10000,"
Курбаса Леся (50-летия Октября) просп., 14, Киев
","('50.4278888', '30.3763771')",0,1
1.19,3,34.0,1,4,0,9000,"
ул. Митрополита Андрея Шептицкого (Луначарского), Киев
","('50.4592989', '30.5893638')",0,1
1.18,1,68.0,3,3,0,9000,"
ул. Булгакова, 16, Киев
","('50.4112959', '30.4095252')",0,1
2.87,3,50.0,1,4,1,27500,"
ул. Тютюнника Василия (Барбюса Анри), 28а, Киев
","('50.4248548', '30.5231196')",0,2
1.18,1,63.0,3,7,0,14500,"
ул. Булгакова, 5б, Киев
","('50.4109242', '30.4018705')",0,1
1.19,1,150.0,3,2,1,49400,"
ул. Протасов Яр, 8, Киев
","('50.4271147', '30.4997214')",0,2
1.29,1,43.0,1,4,0,15000,"
ул. Леси Украинки (Ветряные Горы), 12, Киев
","('50.5182154', '30.438799')",0,1
1.53,1,49.0,1,3,0,9000,"
Науки просп., 55а, Киев
","('50.3791547', '30.5369658')",0,1
1.12,3,60.0,2,4,1,38400,"
ул. Днепровская наб., 14б, Киев
","('50.4017441', '30.614014')",0,1
1.19,1,35.0,1,3,1,11000,"
ул. Радужная, 58, Киев
","('50.4768571', '30.5888997')",0,1
1.53,3,65.0,2,4,1,22000,"
Голосеевский проспект (40-летия Октября просп.), 58, Киев
","('50.40045', '30.5129094')",0,1
2.87,3,56.0,2,4,0,16000,"
ул. Заньковецкой, 8, Киев
","('50.44671', '30.524415')",0,1
1.22,3,38.0,1,4,0,10000,"
Оболонский просп., 14а, Киев
","('50.4863107', '30.4982487')",0,1
1.19,3,35.0,1,4,0,5400,"
ул. Окипной Раиcы, 5, Киев
","('50.449109', '30.5953949')",0,1
1.74,3,125.0,3,7,0,98400,"
ул. Сечевых Стрельцов (Артема), 52а, Киев
","('50.4563278', '30.4915228')",0,2
1.74,3,60.0,2,7,0,35700,"
Победы просп., 5в, Киев
","('50.4473521', '30.4868275')",0,2
2.87,3,52.0,2,5,0,38400,"
ул. Шота Руставели, 4, Киев
","('50.4402336', '30.5222039')",0,2
1.74,3,100.0,3,3,0,74100,"
ул. Ярославов Вал, 19, Киев
","('50.4514665', '30.5093549')",0,2
1.74,1,175.0,5,23,0,82400,"
ул. Дмитриевская, 69, Киев
","('50.4548104', '30.4868117')",0,2
2.87,3,200.0,4,7,0,68600,"
ул. Панаса Мирного, 28а, Киев
","('50.434059', '30.536943')",0,1
1.74,3,196.0,5,7,0,60400,"
ул. Дмитриевская, 9/11, Киев
","('50.4493532', '30.4914893')",0,2
1.53,3,75.0,3,4,0,49400,"
ул. Деловая (Димитрова), 13, Киев
","('50.429641', '30.5138334')",0,2
1.53,3,66.0,2,6,1,34300,"
ул. Жилянская, 59, Киев
","('50.4377164', '30.4996085')",0,2
2.87,3,91.0,3,3,1,118000,"
ул. Джона Маккейна (Кудри Ивана), 1а, Киев
","('50.4139129', '30.5264399')",0,1
2.87,3,130.0,4,30,1,124000,"
ул. Драгомирова Михаила, 11, Киев
","('50.409347', '30.5458778')",0,1
1.74,3,140.0,3,7,0,90600,"
ул. Хмельницкого Богдана, 58а, Киев
","('50.4476347', '30.5053939')",0,2
1.74,1,140.0,3,1,0,41200,"
ул. Павловская, 18, Киев
","('50.4527377', '30.4899022')",0,2
1.74,3,70.0,3,1,0,33000,"
ул. Михайловская, 2в, Киев
","('50.4516159', '30.522662')",0,1
1.74,3,250.0,4,5,0,157000,"
ул. Паторжинского, 14, Киев
","('50.4504501', '30.5178901')",0,1
1.74,3,500.0,6,1,0,275000,"
Шевченко Тараса бульв., 11, Киев
","('50.4425881', '30.5158374')",0,2
1.74,1,160.0,4,4,0,54900,"
ул. Павловская, 18, Киев
","('50.4527377', '30.4899022')",0,2
2.87,3,266.0,5,24,1,135000,"
ул. Коновальца Евгения (Щорса), 32г, Киев
","('50.4278491', '30.531574')",0,1
2.87,3,212.0,4,11,0,124000,"
Леси Украинки бульв., 23а, Киев
","('50.4239865', '30.5435004')",0,1
1.74,3,155.0,4,7,1,102000,"
Шевченко Тараса бульв., 27б, Киев
","('50.4456275', '30.4976403')",0,2
1.0,1,39.0,1,4,0,8000,"
Высоцкого Владимира бульв., 6, Киев
","('50.5136403', '30.62137')",0,1
1.0,1,45.0,2,1,0,10500,"
Лесной просп., 33, Киев
","('50.4852901', '30.6378531')",0,1
1.19,1,49.0,1,4,0,15000,"
ул. Маланюка Евгения (Сагайдака Степана), 101, Киев
","('50.458919', '30.585785')",0,1
2.87,3,58.0,2,4,0,24000,"
ул. Крещатик, 21, Киев
","('50.4461547', '30.5222738')",0,1
1.19,1,29.0,1,4,0,8000,"
ул. Карбышева Генерала, 16, Киев
","('50.4900083', '30.6070421')",0,1
1.74,3,86.0,2,17,0,20000,"
ул. Глубочицкая, 73/77, Киев
","('50.4624365', '30.5018666')",0,1
1.74,3,45.0,1,4,0,18000,"
ул. Рейтарская, 20-24, Киев
","('50.4521985', '30.5109344')",0,2
1.19,1,44.0,2,7,0,10000,"
ул. Ушинского, 18, Киев
","('50.4321324', '30.4473436')",0,2
1.22,1,40.0,1,17,1,11700,"
ул. Калнишевского Петра (Майорова М.), 6, Киев
","('50.5248462', '30.467201')",0,1
1.74,3,60.0,1,21,1,41200,"
ул. Саксаганского, 37к, Киев
","('50.4354538', '30.5125045')",1,2
1.74,3,70.0,3,4,0,13700,"
ул. Мельникова, 9, Киев
","('50.4636638', '30.4786599')",0,1
1.19,3,70.0,2,9,0,16000,"
ул. Краковская, 13в, Киев
","('50.454853', '30.620757')",0,1
1.53,1,80.0,3,4,0,23300,"
ул. Феодосийская, 3в, Киев
","('50.4018208', '30.5323964')",0,1
2.87,3,60.0,2,4,0,27500,"
ул. Большая Васильковская, 54, Киев
","('50.4347517', '30.5156226')",0,2
2.87,3,57.0,2,4,0,24700,"
ул. Иоанна Павла II (Лумумбы Патриса), 11, Киев
","('50.4209277', '30.5326337')",0,1
1.53,3,45.0,2,10,1,35700,"
ул. Антоновича (Горького), 74, Киев
","('50.4261288', '30.5140672')",0,2
1.74,3,60.0,3,4,0,20000,"
Шевченко Тараса бульв., 2, Киев
","('50.4427651', '30.5195291')",0,2
1.19,1,90.0,3,8,0,8000,"
Гавела Вацлава бульв. (Лепсе Ивана), 36в, Киев
","('50.4268896', '30.4171152')",1,1
1.12,1,42.0,1,21,1,10000,"
ул. Ващенко Григория, 7, Киев
","('50.3863268', '30.6242917')",0,1
1.29,3,40.0,2,1,0,16500,"
ул. Набережно-Крещатицкая, 7, Киев
","('50.4620142', '30.5254754')",1,1
1.22,1,34.0,1,6,0,10000,"
Рокоссовского Маршала просп., 10а, Киев
","('50.5245589', '30.4611425')",0,1
2.87,3,116.0,3,15,1,60400,"
ул. Коновальца Евгения (Щорса), 34а, Киев
","('50.4267967', '30.5344145')",1,1
1.74,3,41.0,1,4,1,12000,"
ул. Тираспольская, 58, Киев
","('50.4811819', '30.426125')",0,1
1.29,1,85.0,2,6,1,22000,"
ул. Вышгородская, 45, Киев
","('50.5092262', '30.4492247')",0,1
2.87,3,55.0,1,12,1,35700,"
ул. Тютюнника Василия (Барбюса Анри), 28а, Киев
","('50.4245352', '30.523142')",0,2
1.74,1,55.0,2,4,0,27500,"
ул. Черновола Вячеслава, Киев
","('50.4497925', '30.4829277')",0,2
1.19,1,96.0,2,4,1,25000,"
ул. Механизаторов, 2, Киев
","('50.3699687', '30.3735489')",0,1
1.19,1,36.0,1,16,1,12000,"
Гавела Вацлава бульв. (Лепсе Ивана), 6/7а, Киев
","('50.4474224', '30.4213211')",1,1
1.74,3,170.0,4,5,0,82400,"
ул. Ирининская, 5/24, Киев
","('50.4511109', '30.5174523')",0,1
1.19,3,75.0,2,3,0,12500,"
ул. Краковская, 7, Киев
","('50.4531252', '30.6155325')",1,1
1.0,1,55.0,2,8,0,20000,"
ул. Хмельницкого Богдана, 39, Киев
","('50.4471887', '30.5032434')",1,2
1.19,1,45.0,2,4,0,8500,"
Гавела Вацлава бульв. (Лепсе Ивана), 35/2, Киев
","('50.4438166', '30.4098977')",0,1
2.87,3,46.0,2,18,1,24700,"
ул. Предславинская, 55а, Киев
","('50.415693', '30.5266534')",1,1
1.22,1,52.0,2,4,0,11000,"
ул. Дубровицкая, 7, Киев
","('50.5135814', '30.452801')",1,1
1.12,1,51.0,1,12,0,13000,"
ул. Драгоманова, 2, Киев
","('50.4180344', '30.6342052')",0,1
2.87,3,50.0,1,7,0,16000,"
ул. Рыбальская, 8, Киев
","('50.4341831', '30.5426348')",1,1
1.74,3,70.0,3,9,0,16500,"
ул. Печенежская, 1/7, Киев
","('50.4696225', '30.4888079')",0,1
1.19,1,32.0,1,7,1,12800,"
ул. Регенераторная, 4 корпус 2, Киев
","('50.4375504', '30.6213166')",0,1
1.53,3,41.0,1,2,1,12800,"
ул. Максимовича Михаила (Трутенко Онуфрия), 3д, Киев
","('50.3924872', '30.4795342')",0,1
1.19,3,47.0,2,2,0,10000,"
ул. Краковская, 10, Киев
","('50.453081', '30.6179076')",0,1
1.19,1,46.0,1,24,1,17000,"
ул. Жмаченко Генерала, 28, Киев
","('50.4693829', '30.6103969')",0,1
1.74,1,77.0,3,1,0,14800,"
ул. Овручская, 17, Киев
","('50.4718252', '30.4741361')",0,1
1.53,3,40.0,1,10,1,52200,"
ул. Антоновича (Горького), 74, Киев
","('50.4268898', '30.5141584')",0,2
1.18,3,39.0,1,4,0,8000,"
ул. Чистяковская, 26, Киев
","('50.450806', '30.3983172')",0,1
1.74,3,75.0,3,4,0,24700,"
ул. Пушкинская, 39, Киев
","('50.4406721', '30.5169221')",0,2
1.53,3,55.0,1,4,0,28800,"
ул. Паньковская, 20/82, Киев
","('50.438297', '30.501079')",0,2
1.12,1,94.0,3,11,0,20000,"
ул. Урловская, Киев
","('50.4106868', '30.6166273')",1,1
2.87,3,96.0,2,4,0,26100,"
ул. Деловая (Димитрова), 6, Киев
","('50.4301687', '30.5196963')",1,2
1.0,1,51.0,2,3,0,9000,"
Маяковского Владимира просп., 22а, Киев
","('50.5068689', '30.6083804')",0,1
1.74,1,135.0,4,4,0,28000,"
ул. Черновола Вячеслава, 25, Киев
","('50.4527615', '30.4846625')",0,2
1.22,1,39.0,1,17,0,8500,"
ул. Калнишевского Петра (Майорова М.), 7, Киев
","('50.5215276', '30.4635669')",0,1
1.53,3,80.0,3,4,0,13000,"
ул. Антоновича (Горького), 169, Киев
","('50.4144089', '30.5227299')",0,1
2.87,3,200.0,4,19,1,192000,"
ул. Институтская, 18а, Киев
","('50.4454277', '30.5319528')",0,1
1.53,3,55.0,2,4,1,18000,"
ул. Антоновича (Горького), 131, Киев
","('50.4182807', '30.5201892')",0,1
1.53,3,65.0,3,4,0,20000,"
ул. Саксаганского, 85, Киев
","('50.4361355', '30.5096746')",0,2
1.74,3,124.0,3,4,0,38000,"
ул. Златоустовская, 10-12, Киев
","('50.4485552', '30.4901312')",0,2
1.53,3,90.0,3,4,1,76900,"
ул. Антоновича (Горького), 44, Киев
","('50.433465', '30.513191')",0,2
1.74,1,89.0,2,8,0,28000,"
ул. Кудрявская, Киев
","('50.4587744', '30.5033719')",1,1
1.74,1,89.0,2,7,0,27500,"
Кудрявский спуск, 3а, Киев
","('50.4580994', '30.4977565')",1,2
1.19,1,63.0,3,4,0,16500,"
ул. Энтузиастов, 31/1, Киев
","('50.4420743', '30.6020629')",0,1
1.19,3,52.0,2,2,0,12000,"
Труда бульв., 7, Киев
","('50.4551705', '30.6179978')",0,1
1.0,1,51.0,2,9,0,9000,"
Высоцкого Владимира бульв., 4, Киев
","('50.5135398', '30.6223299')",0,1
2.87,3,62.0,2,4,1,24700,"
ул. Коновальца Евгения (Щорса), 44а, Киев
","('50.4242183', '30.5417788')",1,1
2.87,3,48.0,1,4,0,30200,"
ул. Городецкого Архитектора, 15, Киев
","('50.447028', '30.527132')",0,1
1.18,3,56.0,1,4,0,11500,"
ул. Осенняя, 33, Киев
","('50.4664072', '30.3481097')",0,1
2.87,3,41.0,2,14,1,24700,"
ул. Предславинская, 55а, Киев
","('50.415693', '30.5266534')",1,1
2.87,3,43.0,2,12,1,23500,"
ул. Джона Маккейна (Кудри Ивана), 7, Киев
","('50.4149353', '30.530897')",1,1
1.53,3,68.0,2,7,0,27400,"
ул. Большая Васильковская, 58, Киев
","('50.4341572', '30.5155243')",1,2
2.87,3,50.0,2,4,1,26100,"
ул. Тютюнника Василия (Барбюса Анри), 28а, Киев
","('50.4248548', '30.5231196')",0,2
2.87,3,86.0,2,16,1,23300,"
ул. Тютюнника Василия (Барбюса Анри), 37/1, Киев
","('50.4211248', '30.5263316')",1,1
1.53,3,230.0,9,4,0,82400,"
ул. Саксаганского, 38б, Киев
","('50.4361476', '30.5104146')",0,2
1.53,3,100.0,3,2,0,33000,"
ул. Владимирская, 81, Киев
","('50.4368214', '30.5101225')",1,2
1.74,1,102.0,3,15,1,37100,"
ул. Черновола Вячеслава, 27, Киев
","('50.4536327', '30.4850768')",1,2
2.87,3,61.0,2,9,1,26100,"
Леси Украинки бульв., 7б, Киев
","('50.4346578', '30.5312405')",1,1
1.12,3,66.0,2,18,0,17800,"
ул. Мишуги Александра, 2, Киев
","('50.39821', '30.6405549')",1,1
1.53,3,87.0,2,4,0,27400,"
ул. Васильковская, 20, Киев
","('50.3952717', '30.498269')",1,1
2.87,3,60.0,2,15,1,43900,"
Леси Украинки бульв., 7в, Киев
","('50.4346578', '30.5312405')",1,1
1.74,3,45.0,2,19,0,19200,"
Победы просп., 5в, Киев
","('50.4473521', '30.4868275')",1,2
1.53,3,60.0,2,2,0,12000,"
ул. Демеевская, 56, Киев
","('50.3987171', '30.5000611')",0,1
2.87,3,110.0,3,4,1,60400,"
ул. Коновальца Евгения (Щорса), 34а, Киев
","('50.4267967', '30.5344145')",0,1
1.74,1,160.0,3,7,0,41200,"
ул. Павловская, 18, Киев
","('50.4527377', '30.4899022')",0,2
2.87,3,130.0,3,7,0,110000,"
ул. Круглоуниверситетская, 3-5, Киев
","('50.443165', '30.523259')",0,2
1.29,3,100.0,2,2,0,33000,"
Андреевский спуск, 1а, Киев
","('50.4619229', '30.5176503')",1,1
1.53,3,170.0,4,5,0,43900,"
ул. Большая Васильковская, 26, Киев
","('50.4388416', '30.5156788')",0,2
1.74,3,220.0,7,4,0,82400,"
ул. Гончара Олеся, 37а, Киев
","('50.4511773', '30.5069927')",0,2
1.74,3,55.0,1,3,0,22000,"
ул. Владимирская, 5, Киев
","('50.4570367', '30.5179387')",0,1
2.87,3,200.0,3,9,0,178000,"
ул. Грушевского Михаила, 9а, Киев
","('50.4445961', '30.542411')",0,1
1.19,1,54.0,2,4,1,18000,"
ул. Жмаченко Генерала, 28, Киев
","('50.4693829', '30.6103969')",0,1
1.19,3,78.0,3,1,0,17000,"
ул. Уманская, 23/9, Киев
","('50.4409134', '30.4637721')",0,2
1.0,1,90.0,5,4,0,11000,"
Лесной просп., 25, Киев
","('50.4826872', '30.6320888')",0,1
1.53,1,68.0,2,8,0,15000,"
ул. Левитана, 3, Киев
","('50.3755649', '30.5417589')",1,1
1.19,1,88.5,3,13,0,16000,"
ул. Эрнста, 12, Киев
","('50.4160583', '30.4614299')",0,2
1.19,1,28.0,1,4,0,5500,"
ул. Кибальчича Николая, Киев
","('50.4912606', '30.6011143')",0,1
1.53,3,70.0,3,1,0,27500,"
ул. Антоновича (Горького), 103а, Киев
","('50.4234519', '30.5166165')",0,2
1.53,3,85.0,3,15,1,41200,"
ул. Жилянская, 68, Киев
","('50.436448', '30.5030229')",0,2
1.0,1,54.0,2,4,0,7500,"
ул. Радунская, Киев
","('50.5271326', '30.6030821')",0,1
1.74,3,75.0,2,4,0,16500,"
ул. Гончара Олеся, 59, Киев
","('50.4490303', '30.5003381')",0,2
1.53,3,70.0,2,13,1,24700,"
ул. Максимовича Михаила (Трутенко Онуфрия), 28б, Киев
","('50.3921039', '30.4691716')",0,1
1.53,3,65.0,2,4,1,43900,"
Голосеевский проспект (40-летия Октября просп.), 58а, Киев
","('50.3980088', '30.5122319')",0,1
1.74,1,90.0,2,6,0,24700,"
ул. Дмитриевская, 69, Киев
","('50.4548104', '30.4868117')",1,2
1.74,1,60.0,2,19,1,30200,"
ул. Дмитриевская, 75, Киев
","('50.4565324', '30.4865402')",1,2
1.22,1,68.0,2,14,1,22000,"
Героев Сталинграда просп., 2д, Киев
","('50.4907014', '30.5265027')",1,1
2.87,3,76.0,2,9,0,33000,"
ул. Грушевского Михаила, 34а, Киев
","('50.4441912', '30.5418172')",1,1
1.12,1,45.0,1,16,0,17000,"
ул. Драгоманова, 10, Киев
","('50.4140599', '30.6365959')",1,1
1.29,3,65.0,3,2,0,21000,"
ул. Константиновская, 44, Киев
","('50.4701446', '30.5070545')",1,1
2.87,3,160.0,4,13,1,54900,"
ул. Старонаводницкая, 13, Киев
","('50.4267606', '30.5428333')",1,1
2.87,3,156.0,3,10,0,54900,"
ул. Старонаводницкая, 6б, Киев
","('50.4284434', '30.5462405')",1,1
